"Depth_ft","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Chemofacies","Formation","Core","chemofacies","Al_ppm","K/Al","Mg/Al","Rb/Al","Si/Al","Ti/Al","Zr/Al","Si/Ti","Cu/Al","Fe/Al","Ni/Al","Mo/Al","S/Al","U/Al","Zn/Al","Si/Ca","SGR","Sr/Ca","V/Al","Depth_ft","Factor1","Factor2","Factor3"
6304,7.11,24.7,2.24,0.43,3.05,1.34,1.35,10.02,0.05,0.09,1.5,123.58,6.37,93.81,27.71,46.19,10.09,45.07,127.23,12.56,1,"Utica FM","Potage",2,71100,0.32,0.19,0.00063,3.5,0.06,0.0018,57,0.00039,0.43,0.0013,2.1e-05,0.19,9e-05,0.00065,2.5,127.16,0.005,0.0017,6304,0.760820647170495,0.192330261955801,-0.618766733806801
6304.6,5.29,20.77,1.57,0.001,2.89,1.52,1.14,17.24,0.07,0.06,1.5,10,9.43,79.1,36.86,42.68,5.85,82.21,113.97,10.44,1,"Utica FM","Potage",2,52900,0.3,0.22,0.0016,3.9,0.00019,0.0022,21000,7e-04,0.55,0.0015,2.8e-05,0.29,0.00018,0.00081,1.2,123.96,0.0041,0.00019,6304.6,0.131807332576884,0.357388393111291,-0.457066639937058
6305,5.37,22.12,1.85,0.34,2.78,1.15,1.33,12,0.05,0.08,1.5,87.37,10.96,84.33,30.63,45.8,10.36,40.55,128,10.12,1,"Utica FM","Potage",2,53700,0.34,0.25,0.00076,4.1,0.063,0.0024,65,0.00057,0.52,0.0016,2.8e-05,0.21,2e-04,0.00085,1.8,158.72,0.0042,0.0016,6305,0.509016633446361,0.589643951126802,-0.794973992112762
6305.6,6.37,23.32,2,0.39,2.92,1.4,1.68,11.57,0.06,0.12,1.5,116.24,12.49,109.33,44.26,48.4,8.06,42.47,126.39,10.49,1,"Utica FM","Potage",2,63700,0.31,0.26,0.00067,3.7,0.061,0.002,60,0.00069,0.46,0.0017,2.4e-05,0.22,2e-04,0.00076,2,164.16,0.0052,0.0018,6305.6,0.593204011832117,1.01839972616404,-0.667109297320543
6306,5.48,20.42,1.69,0.001,2.83,1.22,1.31,15.32,0.06,0.1,1.5,10,12.505,94.17,32.12,37.1,8.67,85.82,116.87,16.9,1,"Utica FM","Potage",2,54800,0.31,0.24,0.0016,3.7,0.00018,0.0021,20000,0.00059,0.52,0.0017,2.7e-05,0.22,0.00023,0.00068,1.3,161.76,0.0039,0.00018,6306,0.227145760612449,0.650392580312736,-0.397410421484322
6306.6,5.01,21.11,1.55,0.001,3.09,1.93,1.31,16.5,0.07,0.09,5.75,10,12.5125,122.14,43.03,40.32,7.04,78.56,123.92,18.4,1,"Utica FM","Potage",2,50100,0.31,0.26,0.0016,4.2,2e-04,0.0025,21000,0.00086,0.62,0.0024,0.00011,0.39,0.00025,8e-04,1.3,153.06,0.0042,2e-04,6306.6,0.00639736573169278,1.04613666162404,0.292591910004961
6307,5.91,22.76,1.85,0.35,3.05,1.98,1.32,13.38,0.07,0.03,1.5,101,12.52,98.02,51.16,41.32,9.27,37.5,122.74,12.52,1,"Utica FM","Potage",2,59100,0.31,0.22,0.00063,3.9,0.059,0.0021,65,0.00087,0.52,0.0017,2.5e-05,0.34,0.00021,7e-04,1.7,166.84,0.0052,0.0017,6307,0.382929743945489,0.852317814062968,-0.301585516091221
6307.6,6.18,24.35,1.89,0.38,3.42,2.33,1.11,11.2,0.06,0.02,1.5,106.97,12.55,120.26,50.41,35.72,8.66,40.2,131.72,14.5,1,"Utica FM","Potage",2,61800,0.31,0.18,0.00065,3.9,0.061,0.0021,64,0.00082,0.55,0.0019,2.4e-05,0.38,2e-04,0.00058,2.2,165.28,0.0054,0.0017,6307.6,0.538046714443189,1.06730252298686,-0.208521329625778
6308,6.01,23.55,1.9,0.37,2.79,1.37,1.41,12.42,0.05,0.07,1.5,98.14,12.445,100.62,27.91,32.63,11.18,40.08,121.1,13.98,1,"Utica FM","Potage",2,60100,0.32,0.23,0.00067,3.9,0.062,0.002,64,0.00046,0.46,0.0017,2.5e-05,0.23,0.00021,0.00054,1.9,174.68,0.004,0.0016,6308,0.497034312036083,0.740690814527784,-0.597722497471667
6308.6,5.73,23.37,1.83,0.001,2.66,1.43,1.76,13.43,0.06,0.11,1.5,10,12.3925,123.63,7.5,48.56,9.12,92.32,120.88,14.39,1,"Utica FM","Potage",2,57300,0.32,0.31,0.0016,4.1,0.00017,0.0021,23000,0.00013,0.46,0.0022,2.6e-05,0.25,0.00022,0.00085,1.7,164.9,0.0045,0.00017,6308.6,0.464054344862676,0.889887619927795,-0.755667493979872
6309,6.04,24.67,1.82,0.35,2.83,1.53,1.72,11.6,0.05,0.1,1.5,98.63,12.34,90.96,49.96,71.44,9.2,39.28,127.84,14.36,1,"Utica FM","Potage",2,60400,0.3,0.28,0.00065,4.1,0.058,0.0021,70,0.00083,0.47,0.0015,2.5e-05,0.25,2e-04,0.0012,2.1,164.64,0.0043,0.0016,6309,0.547674858413268,0.887098578582909,-0.457935649460769
6309.6,6.02,24.82,1.98,0.001,2.86,1.6,1.28,10.4,0.04,0.06,1.5,10,11.69,101.96,30.76,43.29,7.3,42.2,94.05,11.97,1,"Utica FM","Potage",2,60200,0.33,0.21,7e-04,4.1,0.00017,0.0016,25000,0.00051,0.48,0.0017,2.5e-05,0.27,0.00019,0.00072,2.4,154.4,0.0038,0.00017,6309.6,0.578855751199784,0.586643299685689,-0.540355041768369
6310,6.08,24.25,1.95,0.56,2.85,1.36,0.92,10.32,0.05,0.06,1.5,108.48,12.2,100.83,41.45,73.17,10.76,41.63,135.02,10.25,1,"Utica FM","Potage",2,60800,0.32,0.15,0.00068,4,0.092,0.0022,43,0.00068,0.47,0.0017,2.5e-05,0.22,2e-04,0.0012,2.3,171.84,0.0048,0.0018,6310,0.680013681848842,0.933430677389853,-0.775834981086897
6310.6,5.84,23.97,1.82,0.001,2.81,1.45,1.15,11.77,0.05,0.07,1.5,10,11.65,110.33,31.54,66.14,24.34,39.39,107.32,12.7,1,"Utica FM","Potage",2,58400,0.31,0.2,0.00067,4.1,0.00017,0.0018,24000,0.00054,0.48,0.0019,2.6e-05,0.25,2e-04,0.0011,2,219.68,0.0042,0.00017,6310.6,0.470302475699505,0.660768494112539,-0.512751225019167
6311,6.41,25.61,2.13,0.43,3.01,1.49,1.49,8.45,0.04,0.03,1.5,135.72,12.74,106.43,44.95,58.57,14.6,45.04,138.22,12.36,1,"Utica FM","Potage",2,64100,0.33,0.23,7e-04,4,0.067,0.0022,60,7e-04,0.47,0.0017,2.3e-05,0.23,2e-04,0.00091,3,194.4,0.0047,0.0021,6311,0.831167008775886,1.01490400691407,-0.681298092019153
6311.6,6.41,25.61,2.13,0.43,3.01,1.49,1.49,8.45,0.04,0.03,1.5,135.72,12.74,106.43,44.95,58.57,14.6,45.04,138.22,12.36,1,"Utica FM","Potage",2,64100,0.33,0.23,7e-04,4,0.067,0.0022,60,7e-04,0.47,0.0017,2.3e-05,0.23,2e-04,0.00091,3,194.4,0.0047,0.0021,6311.6,0.831167008775886,1.01490400691407,-0.681298092019153
6312,5.51,24.55,1.78,0.001,2.79,1.56,1.35,12.33,0.05,0.07,1.5,10,13.35,102.16,35.43,35.45,25.12,38.11,99.69,8.78,1,"Utica FM","Potage",2,55100,0.32,0.25,0.00069,4.5,0.00018,0.0018,25000,0.00064,0.51,0.0019,2.7e-05,0.28,0.00024,0.00064,2,235.76,0.0041,0.00018,6312,0.439256122292034,0.733493091776882,-0.620994848834876
6312.6,5.51,24.55,1.78,0.001,2.79,1.56,1.35,12.33,0.05,0.07,1.5,10,13.35,102.16,35.43,35.45,25.12,38.11,99.69,8.78,1,"Utica FM","Potage",2,55100,0.32,0.25,0.00069,4.5,0.00018,0.0018,25000,0.00064,0.51,0.0019,2.7e-05,0.28,0.00024,0.00064,2,235.76,0.0041,0.00018,6312.6,0.439256122292034,0.733493091776882,-0.620994848834876
6313,4.86,22.34,1.57,0.29,2.61,1.3,0.99,15.08,0.07,0.1,4,87,11.73,108,44.69,44.56,8.53,33.17,113.35,10.12,1,"Utica FM","Potage",2,48600,0.32,0.2,0.00068,4.6,0.06,0.0023,77,0.00092,0.54,0.0022,8.2e-05,0.27,0.00024,0.00092,1.5,153.08,0.0046,0.0018,6313,0.170297198084413,1.01983565784766,-0.39278938610939
6313.6,4.86,22.34,1.57,0.29,2.61,1.3,0.99,15.08,0.07,0.1,4,87,11.73,108,44.69,44.56,8.53,33.17,113.35,10.12,1,"Utica FM","Potage",2,48600,0.32,0.2,0.00068,4.6,0.06,0.0023,77,0.00092,0.54,0.0022,8.2e-05,0.27,0.00024,0.00092,1.5,153.08,0.0046,0.0018,6313.6,0.170297198084413,1.01983565784766,-0.39278938610939
6314,5.63,24.07,1.71,0.33,2.58,1.36,1.07,13.15,0.05,0.08,1.5,110.42,10.11,93.75,45.18,33.99,7,39.29,122.36,9.34,1,"Utica FM","Potage",2,56300,0.3,0.19,7e-04,4.3,0.059,0.0022,73,8e-04,0.46,0.0017,2.7e-05,0.24,0.00018,6e-04,1.8,136.24,0.0038,0.002,6314,0.447664866247428,0.775464972522834,-0.718388240804913
6314.6,5.63,24.07,1.71,0.33,2.58,1.36,1.07,13.15,0.05,0.08,1.5,110.42,10.11,93.75,45.18,33.99,7,39.29,122.36,9.34,1,"Utica FM","Potage",2,56300,0.3,0.19,7e-04,4.3,0.059,0.0022,73,8e-04,0.46,0.0017,2.7e-05,0.24,0.00018,6e-04,1.8,136.24,0.0038,0.002,6314.6,0.447664866247428,0.775464972522834,-0.718388240804913
6315,6.63,27.51,1.98,0.39,2.98,1.92,1.02,10.14,0.04,0.02,3.6,120.3,9.04,106.56,27.99,31.89,7.54,41.82,120.72,14.38,1,"Utica FM","Potage",2,66300,0.3,0.15,0.00063,4.1,0.059,0.0018,71,0.00042,0.45,0.0016,5.4e-05,0.29,0.00014,0.00048,2.7,134.16,0.0039,0.0018,6315,0.660287319930413,0.544748046354996,-0.293386504680547
6315.6,6.63,27.51,1.98,0.39,2.98,1.92,1.02,10.14,0.04,0.02,3.6,120.3,9.04,106.56,27.99,31.89,7.54,41.82,120.72,14.38,1,"Utica FM","Potage",2,66300,0.3,0.15,0.00063,4.1,0.059,0.0018,71,0.00042,0.45,0.0016,5.4e-05,0.29,0.00014,0.00048,2.7,134.16,0.0039,0.0018,6315.6,0.660287319930413,0.544748046354996,-0.293386504680547
6316,5.15,23.02,1.41,0.29,2.4,1.29,1.44,17.39,0.06,0.06,1.5,66.52,13.11,105.48,32.81,32.18,5.68,28.19,116.66,12.92,1,"Utica FM","Potage",2,51500,0.27,0.28,0.00055,4.5,0.056,0.0023,79,0.00064,0.47,0.002,2.9e-05,0.25,0.00025,0.00062,1.3,150.16,0.0035,0.0013,6316,0.118527969443057,1.01321675275721,-0.606170945339154
6316.6,5.15,23.02,1.41,0.29,2.4,1.29,1.44,17.39,0.06,0.06,1.5,66.52,13.11,105.48,32.81,32.18,5.68,28.19,116.66,12.92,1,"Utica FM","Potage",2,51500,0.27,0.28,0.00055,4.5,0.056,0.0023,79,0.00064,0.47,0.002,2.9e-05,0.25,0.00025,0.00062,1.3,150.16,0.0035,0.0013,6316.6,0.118527969443057,1.01321675275721,-0.606170945339154
6317,5.89,25.96,1.9,0.37,2.35,1.09,0.91,11.23,0.05,0.12,1.5,100.46,13.87,115.98,35.25,37.15,9.14,38.7,127.89,12.81,1,"Utica FM","Potage",2,58900,0.32,0.15,0.00066,4.4,0.063,0.0022,70,6e-04,0.4,0.002,2.5e-05,0.19,0.00024,0.00063,2.3,177.92,0.0045,0.0017,6317,0.626897110293757,1.21602343304912,-0.903572138746252
6317.6,5.89,25.96,1.9,0.37,2.35,1.09,0.91,11.23,0.05,0.12,1.5,100.46,13.87,115.98,35.25,37.15,9.14,38.7,127.89,12.81,1,"Utica FM","Potage",2,58900,0.32,0.15,0.00066,4.4,0.063,0.0022,70,6e-04,0.4,0.002,2.5e-05,0.19,0.00024,0.00063,2.3,177.92,0.0045,0.0017,6317.6,0.626897110293757,1.21602343304912,-0.903572138746252
6318,5.54,25.03,1.64,0.001,2.32,1.6,0.53,16.17,0.09,0.13,1.5,10,11.35,94.78,7.5,31.81,23.63,32.3,81.8,13.42,4,"Utica FM","Potage",2,55400,0.3,0.096,0.00058,4.5,0.00018,0.0015,25000,0.00014,0.42,0.0017,2.7e-05,0.29,2e-04,0.00057,1.5,211.56,0.0056,0.00018,6318,0.152809252517537,0.252244525996761,-0.488119517291618
6318.6,5.54,25.03,1.64,0.001,2.32,1.6,0.53,16.17,0.09,0.13,1.5,10,11.35,94.78,7.5,31.81,23.63,32.3,81.8,13.42,4,"Utica FM","Potage",2,55400,0.3,0.096,0.00058,4.5,0.00018,0.0015,25000,0.00014,0.42,0.0017,2.7e-05,0.29,2e-04,0.00057,1.5,211.56,0.0056,0.00018,6318.6,0.152809252517537,0.252244525996761,-0.488119517291618
6319,4.03,18.85,1.13,0.001,2.11,0.97,1.46,22.7,0.09,0.1,1.5,10,10.09,95.06,32.6,35.04,20.06,23.63,63.47,9.24,4,"Utica FM","Potage",4,40300,0.28,0.36,0.00059,4.7,0.00025,0.0016,19000,0.00081,0.52,0.0024,3.7e-05,0.24,0.00025,0.00087,0.83,179.04,0.004,0.00025,6319,-0.449857805070031,0.477949828260155,-0.385599609150539
6319.6,4.03,18.85,1.13,0.001,2.11,0.97,1.46,22.7,0.09,0.1,1.5,10,10.09,95.06,32.6,35.04,20.06,23.63,63.47,9.24,4,"Utica FM","Potage",4,40300,0.28,0.36,0.00059,4.7,0.00025,0.0016,19000,0.00081,0.52,0.0024,3.7e-05,0.24,0.00025,0.00087,0.83,179.04,0.004,0.00025,6319.6,-0.449857805070031,0.477949828260155,-0.385599609150539
6320,5.57,23.6,1.6,0.27,2.29,1.25,2.12,16.28,0.09,0.1,1.5,80.89,9.46,112.72,26.51,85.49,5.21,32.3,100.79,10.56,1,"Utica FM","Potage",2,55700,0.29,0.38,0.00058,4.2,0.048,0.0018,87,0.00048,0.41,0.002,2.7e-05,0.22,0.00017,0.0015,1.4,122.12,0.0055,0.0015,6320,0.216430514807035,0.838796812599562,-0.6769214068581
6320.6,5.57,23.6,1.6,0.27,2.29,1.25,2.12,16.28,0.09,0.1,1.5,80.89,9.46,112.72,26.51,85.49,5.21,32.3,100.79,10.56,1,"Utica FM","Potage",2,55700,0.29,0.38,0.00058,4.2,0.048,0.0018,87,0.00048,0.41,0.002,2.7e-05,0.22,0.00017,0.0015,1.4,122.12,0.0055,0.0015,6320.6,0.216430514807035,0.838796812599562,-0.6769214068581
6321,5.26,23.18,1.65,0.3,2.32,1.27,1.16,15.42,0.08,0.03,1.5,80.1,9.145,90.01,31.89,31.8,27.05,34.67,105.91,13.71,4,"Utica FM","Potage",2,52600,0.31,0.22,0.00066,4.4,0.057,0.002,77,0.00061,0.44,0.0017,2.9e-05,0.24,0.00017,6e-04,1.5,207.76,0.0052,0.0015,6321,0.194985388806098,0.375723177476998,-0.475302897563287
6321.6,5.26,23.18,1.65,0.3,2.32,1.27,1.16,15.42,0.08,0.03,1.5,80.1,9.145,90.01,31.89,31.8,27.05,34.67,105.91,13.71,4,"Utica FM","Potage",2,52600,0.31,0.22,0.00066,4.4,0.057,0.002,77,0.00061,0.44,0.0017,2.9e-05,0.24,0.00017,6e-04,1.5,207.76,0.0052,0.0015,6321.6,0.194985388806098,0.375723177476998,-0.475302897563287
6322,3.93,18.27,1.28,0.001,2.3,1.14,0.3,20.07,0.1,0.1,1.5,10,8.9875,92.47,39.24,37.98,7.96,63.71,84.44,20.19,4,"Utica FM","Potage",2,39300,0.33,0.076,0.0016,4.6,0.00025,0.0021,18000,0.001,0.59,0.0024,3.8e-05,0.29,0.00023,0.00097,0.91,124.22,0.005,0.00025,6322,-0.339080196818303,0.44546347376482,-0.0348160596199292
6322.6,3.93,18.27,1.28,0.001,2.3,1.14,0.3,20.07,0.1,0.1,1.5,10,8.9875,92.47,39.24,37.98,7.96,63.71,84.44,20.19,4,"Utica FM","Potage",2,39300,0.33,0.076,0.0016,4.6,0.00025,0.0021,18000,0.001,0.59,0.0024,3.8e-05,0.29,0.00023,0.00097,0.91,124.22,0.005,0.00025,6322.6,-0.339080196818303,0.44546347376482,-0.0348160596199292
6323,5.18,20.38,1.48,0.25,2.38,1.39,1.41,18.58,0.1,0.08,1.5,77.69,8.90875,101.57,36.23,31.03,8.42,31.69,85.3,21.89,1,"Utica FM","Potage",2,51800,0.29,0.27,0.00061,3.9,0.048,0.0016,82,7e-04,0.46,0.002,2.9e-05,0.27,0.00017,6e-04,1.1,128.63,0.0054,0.0015,6323,-0.163679344706569,0.474264934805661,0.0709904556216204
6323.6,5.18,20.38,1.48,0.25,2.38,1.39,1.41,18.58,0.1,0.08,1.5,77.69,8.90875,101.57,36.23,31.03,8.42,31.69,85.3,21.89,1,"Utica FM","Potage",2,51800,0.29,0.27,0.00061,3.9,0.048,0.0016,82,7e-04,0.46,0.002,2.9e-05,0.27,0.00017,6e-04,1.1,128.63,0.0054,0.0015,6323.6,-0.163679344706569,0.474264934805661,0.0709904556216204
6324,4.82,21.26,1.51,0.001,2.14,1.37,0.63,18.68,0.1,0.1,1.5,10,8.869375,109.02,37.38,29.63,8.14,74.06,92.65,18.39,4,"Utica FM","Potage",2,48200,0.31,0.13,0.0015,4.4,0.00021,0.0019,21000,0.00078,0.44,0.0023,3.1e-05,0.28,0.00018,0.00061,1.1,127.675,0.0054,0.00021,6324,-0.104196014919263,0.618158285699131,-0.22237290947396
6324.6,4.82,21.26,1.51,0.001,2.14,1.37,0.63,18.68,0.1,0.1,1.5,10,8.869375,109.02,37.38,29.63,8.14,74.06,92.65,18.39,4,"Utica FM","Potage",2,48200,0.31,0.13,0.0015,4.4,0.00021,0.0019,21000,0.00078,0.44,0.0023,3.1e-05,0.28,0.00018,0.00061,1.1,127.675,0.0054,0.00021,6324.6,-0.104196014919263,0.618158285699131,-0.22237290947396
6325,4.11,18.86,1.28,0.001,2.22,1.16,1,19.38,0.11,0.23,1.5,10,8.8496875,84.64,30.6,49.56,8,70.92,109.68,16.61,4,"Utica FM","Potage",2,41100,0.31,0.24,0.0017,4.6,0.00024,0.0027,19000,0.00074,0.54,0.0021,3.6e-05,0.28,0.00022,0.0012,0.97,123.2775,0.0057,0.00024,6325,-0.174683433717941,0.483587109044615,-0.378728983564675
6325.6,4.11,18.86,1.28,0.001,2.22,1.16,1,19.38,0.11,0.23,1.5,10,8.8496875,84.64,30.6,49.56,8,70.92,109.68,16.61,4,"Utica FM","Potage",2,41100,0.31,0.24,0.0017,4.6,0.00024,0.0027,19000,0.00074,0.54,0.0021,3.6e-05,0.28,0.00022,0.0012,0.97,123.2775,0.0057,0.00024,6325.6,-0.174683433717941,0.483587109044615,-0.378728983564675
6326,6.23,26.17,1.81,0.001,2.69,1.87,1.31,13.03,0.06,0.11,1.5,10,8.83984375,108.21,36.23,58.71,7.86,37.44,88.68,15.05,1,"Utica FM","Potage",2,62300,0.29,0.21,6e-04,4.2,0.00016,0.0014,26000,0.00058,0.43,0.0017,2.4e-05,0.3,0.00014,0.00094,2,131.11875,0.0046,0.00016,6326,0.388494363768586,0.495579832725059,-0.247497325053187
6326.6,6.23,26.17,1.81,0.001,2.69,1.87,1.31,13.03,0.06,0.11,1.5,10,8.83984375,108.21,36.23,58.71,7.86,37.44,88.68,15.05,1,"Utica FM","Potage",2,62300,0.29,0.21,6e-04,4.2,0.00016,0.0014,26000,0.00058,0.43,0.0017,2.4e-05,0.3,0.00014,0.00094,2,131.11875,0.0046,0.00016,6326.6,0.388494363768586,0.495579832725059,-0.247497325053187
6327,6.42,27.3,1.87,0.001,2.46,1.56,1.21,10.85,0.06,0.1,1.5,10,8.834921875,97.35,34.78,51.22,7.85,95.54,111.13,17.07,1,"Utica FM","Potage",2,64200,0.29,0.19,0.0015,4.3,0.00016,0.0017,27000,0.00054,0.38,0.0015,2.3e-05,0.24,0.00014,8e-04,2.5,131.999375,0.0055,0.00016,6327,0.630298985280379,0.515627338875243,-0.507959021685595
6327.6,6.42,27.3,1.87,0.001,2.46,1.56,1.21,10.85,0.06,0.1,1.5,10,8.834921875,97.35,34.78,51.22,7.85,95.54,111.13,17.07,1,"Utica FM","Potage",2,64200,0.29,0.19,0.0015,4.3,0.00016,0.0017,27000,0.00054,0.38,0.0015,2.3e-05,0.24,0.00014,8e-04,2.5,131.999375,0.0055,0.00016,6327.6,0.630298985280379,0.515627338875243,-0.507959021685595
6328,4.6,21.57,1.32,0.001,2.17,1.11,1.1,18.67,0.08,0.12,1.5,10,8.8324609375,101.68,28.07,55.56,21.06,26.65,68.79,16.21,4,"Utica FM","Potage",2,46000,0.29,0.24,0.00058,4.7,0.00022,0.0015,22000,0.00061,0.47,0.0022,3.3e-05,0.24,0.00019,0.0012,1.2,176.0196875,0.0043,0.00022,6328,-0.181489245238147,0.380814481552691,-0.213421465112927
6328.6,4.6,21.57,1.32,0.001,2.17,1.11,1.1,18.67,0.08,0.12,1.5,10,8.8324609375,101.68,28.07,55.56,21.06,26.65,68.79,16.21,4,"Utica FM","Potage",2,46000,0.29,0.24,0.00058,4.7,0.00022,0.0015,22000,0.00061,0.47,0.0022,3.3e-05,0.24,0.00019,0.0012,1.2,176.0196875,0.0043,0.00022,6328.6,-0.181489245238147,0.380814481552691,-0.213421465112927
6329,5.23,24.19,1.51,0.26,2.53,1.55,1.77,15.15,0.08,0.12,1.5,91.61,8.83123046875,109.8,28.04,89.39,8.08,30.71,100.06,11.03,1,"Utica FM","Potage",2,52300,0.29,0.34,0.00059,4.6,0.05,0.0019,93,0.00054,0.48,0.0021,2.9e-05,0.3,0.00017,0.0017,1.6,127.12984375,0.0053,0.0018,6329,0.235656812460164,0.767001250827291,-0.54361851703046
6329.6,5.23,24.19,1.51,0.26,2.53,1.55,1.77,15.15,0.08,0.12,1.5,91.61,8.83123046875,109.8,28.04,89.39,8.08,30.71,100.06,11.03,1,"Utica FM","Potage",2,52300,0.29,0.34,0.00059,4.6,0.05,0.0019,93,0.00054,0.48,0.0021,2.9e-05,0.3,0.00017,0.0017,1.6,127.12984375,0.0053,0.0018,6329.6,0.235656812460164,0.767001250827291,-0.54361851703046
6330,3.37,18.82,1.01,0.001,1.66,0.99,0.93,23.12,0.1,0.15,1.5,10,8.830615234375,101.68,30,80.82,7.845,54.64,62.44,10.32,4,"Utica FM","Potage",2,33700,0.3,0.28,0.0016,5.6,3e-04,0.0019,19000,0.00089,0.49,0.003,4.5e-05,0.29,0.00026,0.0024,0.81,118.184921875,0.0043,3e-04,6330,-0.504233665290149,0.674369296341622,-0.478208534113338
6330.6,3.37,18.82,1.01,0.001,1.66,0.99,0.93,23.12,0.1,0.15,1.5,10,8.830615234375,101.68,30,80.82,7.845,54.64,62.44,10.32,4,"Utica FM","Potage",2,33700,0.3,0.28,0.0016,5.6,3e-04,0.0019,19000,0.00089,0.49,0.003,4.5e-05,0.29,0.00026,0.0024,0.81,118.184921875,0.0043,3e-04,6330.6,-0.504233665290149,0.674369296341622,-0.478208534113338
6331,4.67,22.8,1.41,0.001,2.05,1.35,1.07,17.12,0.08,0.1,5.21,10,8.8303076171875,101.78,41.78,73.56,7.7275,26.83,71.32,11.89,4,"Utica FM","Potage",2,46700,0.3,0.23,0.00057,4.9,0.00021,0.0015,23000,0.00089,0.44,0.0022,0.00011,0.29,0.00019,0.0016,1.3,124.1124609375,0.0047,0.00021,6331,-0.107729661770815,0.605653585303245,-0.0345966052991955
6331.6,4.67,22.8,1.41,0.001,2.05,1.35,1.07,17.12,0.08,0.1,5.21,10,8.8303076171875,101.78,41.78,73.56,7.7275,26.83,71.32,11.89,4,"Utica FM","Potage",2,46700,0.3,0.23,0.00057,4.9,0.00021,0.0015,23000,0.00089,0.44,0.0022,0.00011,0.29,0.00019,0.0016,1.3,124.1124609375,0.0047,0.00021,6331.6,-0.107729661770815,0.605653585303245,-0.0345966052991955
6332,4.58,20.45,1.24,0.001,2.09,1.49,1.16,20.25,0.09,0.06,6.29,10,8.83015380859375,110.04,47.51,56.68,7.66875,25.92,64,13.42,4,"Utica FM","Potage",2,45800,0.27,0.25,0.00057,4.5,0.00022,0.0014,20000,0.001,0.46,0.0024,0.00014,0.33,0.00019,0.0012,1,121.15623046875,0.0044,0.00022,6332,-0.412605539495467,0.642255107196271,0.336620626964179
6332.6,4.58,20.45,1.24,0.001,2.09,1.49,1.16,20.25,0.09,0.06,6.29,10,8.83015380859375,110.04,47.51,56.68,7.66875,25.92,64,13.42,4,"Utica FM","Potage",2,45800,0.27,0.25,0.00057,4.5,0.00022,0.0014,20000,0.001,0.46,0.0024,0.00014,0.33,0.00019,0.0012,1,121.15623046875,0.0044,0.00022,6332.6,-0.412605539495467,0.642255107196271,0.336620626964179
6333,3.89,18.75,1.12,0.001,2.32,1.41,1.54,21.16,0.1,0.12,1.5,10,8.83007690429687,91.68,32.98,69.63,7.639375,21.74,68.58,13.23,4,"Utica FM","Potage",2,38900,0.29,0.4,0.00056,4.8,0.00026,0.0018,19000,0.00085,0.6,0.0024,3.9e-05,0.36,0.00023,0.0018,0.89,119.118115234375,0.0047,0.00026,6333,-0.405827524344163,0.440382112171448,-0.140786680568475
6333.6,3.89,18.75,1.12,0.001,2.32,1.41,1.54,21.16,0.1,0.12,1.5,10,8.83007690429687,91.68,32.98,69.63,7.639375,21.74,68.58,13.23,4,"Utica FM","Potage",2,38900,0.29,0.4,0.00056,4.8,0.00026,0.0018,19000,0.00085,0.6,0.0024,3.9e-05,0.36,0.00023,0.0018,0.89,119.118115234375,0.0047,0.00026,6333.6,-0.405827524344163,0.440382112171448,-0.140786680568475
6334,5.21,22.93,1.68,0.26,1.96,1.22,1.25,14.86,0.07,0.05,1.5,70.72,8.83003845214844,117.05,46.08,25.84,7.61,32.13,88.42,8.84,1,"Utica FM","Potage",2,52100,0.32,0.24,0.00062,4.4,0.05,0.0017,88,0.00088,0.38,0.0022,2.9e-05,0.23,0.00017,5e-04,1.5,127.960307617188,0.0047,0.0014,6334,0.219222715893988,0.876040272403427,-0.690261259559452
6334.6,5.21,22.93,1.68,0.26,1.96,1.22,1.25,14.86,0.07,0.05,1.5,70.72,8.83003845214844,117.05,46.08,25.84,7.61,32.13,88.42,8.84,1,"Utica FM","Potage",2,52100,0.32,0.24,0.00062,4.4,0.05,0.0017,88,0.00088,0.38,0.0022,2.9e-05,0.23,0.00017,5e-04,1.5,127.960307617188,0.0047,0.0014,6334.6,0.219222715893988,0.876040272403427,-0.690261259559452
6335,1.43,8.44,0.88,0.06,1.54,1.38,1.06,34.25,0.24,1.3,6.58,10,8.83001922607422,126.96,38.93,21.81,7.17,28.8,58.1,15.39,4,"Utica FM","Potage",4,14300,0.62,0.74,0.002,5.9,0.042,0.0041,140,0.0027,1.1,0.0089,0.00046,0.97,0.00062,0.0015,0.25,113.400153808594,0.007,7e-04,6335,-1.65973476319246,1.06630819333546,0.634051092504386
6335.6,1.43,8.44,0.88,0.06,1.54,1.38,1.06,34.25,0.24,1.3,6.58,10,8.83001922607422,126.96,38.93,21.81,7.17,28.8,58.1,15.39,4,"Utica FM","Potage",4,14300,0.62,0.74,0.002,5.9,0.042,0.0041,140,0.0027,1.1,0.0089,0.00046,0.97,0.00062,0.0015,0.25,113.400153808594,0.007,7e-04,6335.6,-1.65973476319246,1.06630819333546,0.634051092504386
